"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1800848585086599275","Sat Jun 15 10:37:01 +0000 2024","0","@demonhadess @kegblgnunfaedh Harusnya dia takut Tp kabarnya Prabowo 2025 tdk prioritas kn ikn lg Tp mskan siang gratis Biar jelek muka LBP PT Toba sejahtera Kabarnya bnyk job proyek disana ","1801926881874207056","","demonhadess","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/IkaSembiring13/status/1801926881874207056","1627477767972614145","IkaSembiring13"
"1801926751217439138","Sat Jun 15 10:36:30 +0000 2024","0","IKN Kota Cerdas dengan Transportasi Cerdas #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/axxaNFtoYO","1801926751217439138","https://pbs.twimg.com/media/GQG61MKacAAwqVO.jpg","","in","Sulawesi Barat, Indonesia","0","0","0","https://x.com/ichaswe/status/1801926751217439138","927521642875670529","ichaswe"
"1801825469505147337","Sat Jun 15 10:35:42 +0000 2024","0","@PNS_Garis_Lucu Yg menting makan siang gratis di IKN ","1801926551761830054","","PNS_Garis_Lucu","in","","0","0","0","https://x.com/suhumarket/status/1801926551761830054","1462712083305299970","suhumarket"
"1801841459521536092","Sat Jun 15 10:35:01 +0000 2024","0","@KathaKathanya @Strategi_Bisnis Yg menting IKN jadi ","1801926377077375251","","KathaKathanya","in","","0","0","0","https://x.com/suhumarket/status/1801926377077375251","1462712083305299970","suhumarket"
"1801509005019517342","Sat Jun 15 10:34:51 +0000 2024","0","@anggaandinata Pemerintah apakah bisa buka Judol nanti uangnya diputar utk bangun IKN","1801926337009197470","","anggaandinata","in","pe_malang","0","0","0","https://x.com/ArsyDragon/status/1801926337009197470","1477567802","ArsyDragon"
"1801926247964156161","Sat Jun 15 10:34:38 +0000 2024","2","Pengadaan EV di IKN Nusantara tak hanya berasal dari pemerintah tapi juga dari pihak swasta. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/S3ZloN7grU","1801926281975787642","https://pbs.twimg.com/media/GQG6Z10bkAEnZ5T.jpg","Nan4_ecia","in","","0","1","0","https://x.com/Nan4_ecia/status/1801926281975787642","1753991718452768769","Nan4_ecia"
"1801926247964156161","Sat Jun 15 10:34:35 +0000 2024","2","Progres pembangunan bandara di IKN Nantinya kawasan IKN Nusantara hanya diperuntukkan bagi kendaraan listrik atau electric vehicle (EV). #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/EAkayp7HcD","1801926268725706968","https://pbs.twimg.com/media/GQG6ZE_bYAAHsUx.jpg","Nan4_ecia","in","","0","1","0","https://x.com/Nan4_ecia/status/1801926268725706968","1753991718452768769","Nan4_ecia"
"1801926264389001284","Sat Jun 15 10:34:34 +0000 2024","0","OIKN sebut perayaan HUT RI di IKN jadi upacara selamat datang https://t.co/AgIqI4T7yX","1801926264389001284","","","in","NKRI","0","0","0","https://x.com/antarabiz/status/1801926264389001284","1203876160469266433","antarabiz"
"1801926247964156161","Sat Jun 15 10:34:32 +0000 2024","2","Selain itu uji coba kereta tanpa rel atau Autonomous Rail Transit (ART) juga akan segera dilaksanakan. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/ozfTJQhSdu","1801926255618773071","https://pbs.twimg.com/media/GQG6YVbbYAAPPdD.jpg","Nan4_ecia","in","","0","1","0","https://x.com/Nan4_ecia/status/1801926255618773071","1753991718452768769","Nan4_ecia"
"1801921092531212347","Sat Jun 15 10:34:17 +0000 2024","0","@haritsrizkall pakdhe merakyat rakyat kecil dari solo jokowi adalah kita blusukan jalan tol pakdhe ikn pakdhe jokowi pelunas utang negara","1801926192632873377","","haritsrizkall","in","","0","1","0","https://x.com/_blazinglyfast/status/1801926192632873377","1572299150989078528","_blazinglyfast"
"1801864158100787507","Sat Jun 15 10:34:03 +0000 2024","1","@TheEagle_BEN Apakah goro2 benar akan terjadi istana ikn dibangun utk terhindar dari segala macam bentuk demo / protes rakyat dan berlapis perlindungan nya.","1801926135803986308","","TheEagle_BEN","in","","0","1","0","https://x.com/Ryo59749723/status/1801926135803986308","1382810016193732608","Ryo59749723"
"1801574620228948107","Sat Jun 15 10:30:19 +0000 2024","0","@narkosun Solusinya sita aset marketingnya IKN yang selalu bilang investor IKN oversubscribed. Miskinkan dan proses sesuai hukum. Semuanya buat balikin APBN yang dia pake. Beres pasti.","1801925193830408255","","narkosun","in",".","0","0","0","https://x.com/snugakrunk/status/1801925193830408255","598564625","snugakrunk"
"1801925130173743469","Sat Jun 15 10:30:03 +0000 2024","0","IKN penuh dusta yakin sial ALKADHIBUAJZUN BOHONG ITU SIAL NABISA . Check out TV Tempo's video! #TikTok https://t.co/VxXyMR9psx","1801925130173743469","","","in","Bintaro Jaya","0","0","0","https://x.com/AchmadShonnyArc/status/1801925130173743469","780077959","AchmadShonnyArc"
"1801574620228948107","Sat Jun 15 10:29:06 +0000 2024","0","@RAISYAELBIX1s @narkosun Hitungannya ada videonya kog Bu dari Dewan maksudnya bangun IKN dari 2022-2024 anggaran dari APBN itu 90T sudah habis 72T sisa nya itu sekitar 17T Bu Ga ada investor asing yg ada investor lokal itupun sekedar groundbreaking Jadi sisa 17 T ini setahun kedepan apa bisa","1801924887717781806","","RAISYAELBIX1s","in","","0","0","0","https://x.com/g4kta/status/1801924887717781806","1102080977457696769","g4kta"
"1801778870687044042","Sat Jun 15 10:29:02 +0000 2024","0","@Chynthia_K Apa bedanya IKN dan KKN? Atau bagaimana hubungan antara IKN dan KKN. . Hanya beda huruf depan saja..","1801924871401906640","","Chynthia_K","in","Indonesia","0","0","0","https://x.com/MSadeWoO/status/1801924871401906640","287745631","MSadeWoO"
"1801574620228948107","Sat Jun 15 10:28:25 +0000 2024","0","@narkosun Denger2 florenrino perez tim cook sama elon musrik mau inves di IKN","1801924716783153289","","narkosun","in","East Burkina faso ","0","0","0","https://x.com/jhekasz777/status/1801924716783153289","1724415501818843136","jhekasz777"
"1801839597493657933","Sat Jun 15 10:26:17 +0000 2024","0","@agnessintiaa Membangun IKN tidak hanya menyiapkan infrastruktur dan lingkungannya saja tetapi juga manusianya","1801924181841555651","","agnessintiaa","in","","0","0","0","https://x.com/sana_ana24/status/1801924181841555651","1694569686179217408","sana_ana24"
"1801889405621441007","Sat Jun 15 10:25:02 +0000 2024","0","@Widino Naon sih sok rariweuh wae. Krn cuma invest 30M utk IKN???","1801923867117850842","","Widino","in","somewhere only we know","0","0","0","https://x.com/meiiicha/status/1801923867117850842","62249865","meiiicha"
"1801923475348783495","Sat Jun 15 10:24:56 +0000 2024","32","- Pembangunan Training Center Timnas Indonesia di IKN akan memakan biaya Rp 180 6 miliar. - Di Bali United Training Center biaya konstruksinya saja buat tiga lapangan sekitar Rp 70 miliar itu belum termasuk lahan dan lainnya.","1801923839917732226","","Bali_Football","in","Denpasar, Bali","0","1","2","https://x.com/Bali_Football/status/1801923839917732226","442494029","Bali_Football"
"1801923797924409817","Sat Jun 15 10:24:46 +0000 2024","0","Andai dana APBN yg digunakan IKN dialihkan untuk membangun pabrik pupuk. Andai subsidi motor listrik dialihkan untuk mensubsidi pabrik pupuk. Pasti kami akan mudah mendapatkan pupuk murah BERKUALITAS sehingga kami bisa menghasilkan panen yg melimpah.","1801923797924409817","","","in","","0","0","0","https://x.com/Suharta40642372/status/1801923797924409817","1770137644464226304","Suharta40642372"
"1801879742532227464","Sat Jun 15 10:24:14 +0000 2024","2","@alisyarief *Hutang puluhan ribu triliun rupiah *Nepotisme dan gudang koruptor *the mangkrak : IKN dan bandara kertajati *ini yg spesial ; ngibul sdh merajalela..","1801923666848198887","","alisyarief","in","","0","0","0","https://x.com/scsuroso/status/1801923666848198887","1623010292","scsuroso"
"1801918148461121616","Sat Jun 15 10:23:43 +0000 2024","0","@Thomas_0705 @CNNIndonesia Akhirnya dikasih kerjaan ga ada proyek nyari job ngintili jaksa sekalian ngalihin isu.... Utang. IKN nyari dana dari investor dll","1801923532974084317","","Thomas_0705","in","","0","0","0","https://x.com/didik_dsp/status/1801923532974084317","804469226119364608","didik_dsp"
"1801133600408301905","Sat Jun 15 10:23:07 +0000 2024","1","@zy_zy_its_me 3.000 tahun lagi ikn baru ada penghuninya","1801923384697290852","","zy_zy_its_me","in","","0","0","0","https://x.com/ArvinBrows5786/status/1801923384697290852","1762335004020129793","ArvinBrows5786"
"1801830820120076658","Sat Jun 15 10:22:35 +0000 2024","0","@ARSIPAJA pemerintah marah karena elon ga investasi di Indonesia padahal mau buat bayar proyek IKN ","1801923248776683646","","ARSIPAJA","in","","0","0","0","https://x.com/fiiizii/status/1801923248776683646","492056788","fiiizii"
"1801769119668388125","Sat Jun 15 10:22:04 +0000 2024","0","@C4k_D3pp Pertanda suruh pindah ke IKN karna gedung sudah tua . Jangan harap dibangun dengan uang pajak masyarakat krna IKN udh dibangun untuk pusat pemerintahan","1801923120519094604","","C4k_D3pp","in","","0","0","0","https://x.com/HariyatiFe6835/status/1801923120519094604","1743342541452476416","HariyatiFe6835"
"1801920561288794235","Sat Jun 15 10:11:54 +0000 2024","0"," Mantap nih keberlanjutan pembangunan IKN terus menarik minat para investor baik lokal maupun internasional. #IKNNusantara #IndonesiaEmas2045 #DukungPembangunanIKN #IKNMajukanIndonesia #IKNKotaKelasDunia #InvestorIKN #IKN https://t.co/8p2BsxqjMZ","1801920561288794235","https://pbs.twimg.com/ext_tw_video_thumb/1801920480892641280/pu/img/Rqh5G6kCe-A4SmFm.jpg","","in","","0","0","0","https://x.com/R60376Suarahati/status/1801920561288794235","1722858148850266112","R60376Suarahati"
"1801809257358364701","Sat Jun 15 10:09:31 +0000 2024","0","@mas_veel Woi kntl investor unlimitted fund nya yg kmn loe sebut2 tu dah masuk blm? Gak ada yg sakit hati kntl duit yg dipakai utk IKN jg duit2 kita klu hny pakai duit loe kita bodoh amat","1801919962237595940","","mas_veel","in","","0","0","0","https://x.com/tjshinchang/status/1801919962237595940","170547323","tjshinchang"
"1801917210472177761","Sat Jun 15 10:08:04 +0000 2024","0","@pratama_212K Ikan paus ikn tongkol Hati panas dan dongkol","1801919598008402206","","pratama_212K","in","Blitar, Jawa Timur","0","0","0","https://x.com/iniifafa/status/1801919598008402206","1064867925960454144","iniifafa"
"1801909019776520567","Sat Jun 15 10:08:03 +0000 2024","1","@Nebuchanedzar_I @prabowo IKN jadi latihan Urban Warfare ","1801919592031535497","","Nebuchanedzar_I","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/RiskiCahyono6/status/1801919592031535497","1625840213057732610","RiskiCahyono6"
"1801918997773836684","Sat Jun 15 10:05:41 +0000 2024","0","IKN mangkrak? Syukurlah. Semoga Pak Prabowo lbh memprioritaskan pendidikan kesehatan pertanian dan kesejahtraan rakyat ketimbang melanjutkan ambisi pribadi Jokowi membangun IKN.","1801918997773836684","","","in","","0","0","0","https://x.com/Suharta40642372/status/1801918997773836684","1770137644464226304","Suharta40642372"
"1801918790558429373","Sat Jun 15 10:04:52 +0000 2024","1","Upacara peringatan HUT RI pada 17 Agustus 2024 di Ibu Kota Nusantara (IKN) bakal dipimpin oleh Presiden Joko Widodo. Diharapkan pak @jokowi akan tidur di Istana Negara IKN... Kalau presiden ngga mau tinggal di istana IKN bgmn orang lain mau percaya. https://t.co/EdmvVm5k42.","1801918790558429373","","","in","","0","0","1","https://x.com/jari_droid/status/1801918790558429373","1486631613932834819","jari_droid"
"1801730229075120588","Sat Jun 15 10:03:55 +0000 2024","0","@gegerriy Sok tau loe yuk taroan ama gue kalo IKN bakal jadi atau mangkrak","1801918551588319725","","gegerriy","in","Jakarta.","0","0","0","https://x.com/Wan210595/status/1801918551588319725","407579598","Wan210595"
"1801489000806723825","Sat Jun 15 10:02:32 +0000 2024","0","@PngAdilnR4kyt IKN mangkrak....syukurlah. Semoga Pak Prabowo lbh memprioritaskan pendidikan kesehatan pertanian dan kesejahtraan rakyat ketimbang melanjutkan ambisi pribadi Jokowi membangun IKN.","1801918205579157959","","PngAdilnR4kyt","in","","0","0","0","https://x.com/Suharta40642372/status/1801918205579157959","1770137644464226304","Suharta40642372"
"1801445314949485020","Sat Jun 15 10:01:10 +0000 2024","0","@Miduk17 Berharap ada SDSB lagi utk menyelesaikan IKN Dari pada uang rakyat Indonesia lari ke LN lewat JUDOL","1801917858546679960","","Miduk17","in","","0","0","0","https://x.com/aselisnack/status/1801917858546679960","705196111137353728","aselisnack"
"1801909019776520567","Sat Jun 15 10:00:28 +0000 2024","2","@Nebuchanedzar_I @prabowo Kalo di ikn minimal punya patriot ato s-400 ato pesawat pencegat ya mins","1801917684034257054","","Nebuchanedzar_I","in","pulau biru","0","1","0","https://x.com/arbi_blues/status/1801917684034257054","318274430","arbi_blues"
"1801489000806723825","Sat Jun 15 10:00:19 +0000 2024","0","@PngAdilnR4kyt Se 7 gak butuh IKN yang dibutuhkan masyarakat itu kesejahteraan hoy","1801917647862608345","","PngAdilnR4kyt","in","","0","0","0","https://x.com/MohSaleh1234567/status/1801917647862608345","1747082211839578112","MohSaleh1234567"
"1801600198680187034","Sat Jun 15 09:59:39 +0000 2024","0","@BANGVELLX @kegblgnunfaedh buruh serabutan juga kebanyakan kecanduan judol bro jadi mending bantuan buat anaknya aja berupa spp gratis","1801917477565440253","","BANGVELLX","in","Somewhere in indonesia","0","0","1","https://x.com/kafy_adi/status/1801917477565440253","597328766","kafy_adi"
"1801916953956921782","Sat Jun 15 09:59:19 +0000 2024","0","Gue berharap ikn jadi proyek Hambalang jilid 2 biar dinastinya jokowi engga bisa kabur Dari demo rakyat.","1801917393759006800","","K0nt0L_Bapakku","in","Indonesia 🇮🇩","0","0","0","https://x.com/K0nt0L_Bapakku/status/1801917393759006800","1287172992137441280","K0nt0L_Bapakku"
"1801600198680187034","Sat Jun 15 09:57:50 +0000 2024","0","@kegblgnunfaedh rektorku dulu ini tahun 2013 - 2016","1801917022223392780","","kegblgnunfaedh","in","Somewhere in indonesia","0","0","0","https://x.com/kafy_adi/status/1801917022223392780","597328766","kafy_adi"
"1801916953956921782","Sat Jun 15 09:57:34 +0000 2024","3","Ya iyalah itu duit ikn sama so called makan siang gratis Bisa dijadikan modernisasi alutsista. Kalo untuk pengadaan alutsista gue ikhlas tapi tidak untuk ikn dan makan siang gratis.","1801916953956921782","","","in","Indonesia 🇮🇩","0","1","0","https://x.com/K0nt0L_Bapakku/status/1801916953956921782","1287172992137441280","K0nt0L_Bapakku"
"1801619358323720608","Sat Jun 15 09:55:45 +0000 2024","0","@TaufikDamas Setuju Kyai Untuk menyesuaikan IKN. Dari pada uang rakyat Indonesia lari ke LN lewat JUDOL https://t.co/NCU3Ip3FNY","1801916496513503255","https://pbs.twimg.com/media/GQGxfbdbUAAFuuq.jpg","TaufikDamas","in","","0","1","0","https://x.com/aselisnack/status/1801916496513503255","705196111137353728","aselisnack"
"1801535176302112910","Sat Jun 15 09:54:41 +0000 2024","0","@infoAstronomy Gegayaan nyari air sampe ke mars buat dikirim ke IKN ya mahal ongkirnya tong","1801916227650212152","","infoAstronomy","in","Tangerang, Banten, Indonesia","0","0","0","https://x.com/DamDoolley/status/1801916227650212152","1431768180997820421","DamDoolley"
"1801738550481916268","Sat Jun 15 09:54:24 +0000 2024","0","@KoalisiNetizen IKN Nusantara akan menjadi contoh kota pintar dengan teknologi yang ramah lingkungan","1801916158649749551","","KoalisiNetizen","in","","0","0","0","https://x.com/veny_alberta/status/1801916158649749551","1681889692835536896","veny_alberta"
"1801857535944888475","Sat Jun 15 09:53:21 +0000 2024","0","@Strategi_Bisnis Jangan mengada-ada kamu Min orang nomor satu IKN saja bilang baik-baik saja kok https://t.co/FEIoc4XJc5","1801915894945472967","https://pbs.twimg.com/media/GQGw83rawAAJWxo.jpg","Strategi_Bisnis","in","","0","0","0","https://x.com/rukmana_fahmi/status/1801915894945472967","2692209930","rukmana_fahmi"
"1801894196380635509","Sat Jun 15 09:53:20 +0000 2024","0","@LembagaKERIS Jangan jangan IKN ditempatkan lebih dekat dengan China karena indo menganggap China bukan ancaman ya ? Jika iya terus apa kabar kep. Natuna ?","1801915888960147955","","LembagaKERIS","in","","0","0","0","https://x.com/mipansusutzy/status/1801915888960147955","743512538827079680","mipansusutzy"
"1801915296430842184","Sat Jun 15 09:50:59 +0000 2024","0","#IKN Ibukota korupsi nepotisme","1801915296430842184","","","in","IDN,JAKARTA.","0","0","0","https://x.com/kucingendut123/status/1801915296430842184","54215843","kucingendut123"
"1801915285764808745","Sat Jun 15 09:50:56 +0000 2024","1","Dengan peristiwa ini membuktikan bahwa warga sekitar IKN hidup bahagia ya ? ","1801915285764808745","","","in","Bogor City","0","0","1","https://x.com/kurniawanaghil/status/1801915285764808745","1722015535","kurniawanaghil"
"1801629149842575424","Sat Jun 15 09:50:19 +0000 2024","1","@Mdy_Asmara1701 GPP tahun depan DPR Jokowi dan para menteri akan pindah ke IKN toh?","1801915129619161163","","Mdy_Asmara1701","in","","0","0","0","https://x.com/HidayatNatari/status/1801915129619161163","1507910874627178500","HidayatNatari"
"1801839597493657933","Sat Jun 15 09:48:24 +0000 2024","0","@agnessintiaa Tahniah Indonesia Maju Semoga semua dipermudahkan Tuhan Saya akan mengunjungi IKN satu hari nanti Salam harmoni dari Ipoh Perak Malaysia","1801914647102292162","","agnessintiaa","in","","0","0","0","https://x.com/bima_satriaa45/status/1801914647102292162","1727999497605984256","bima_satriaa45"
"1801896200901476847","Sat Jun 15 09:47:14 +0000 2024","3","@RajaJuliAntoni @jokowi gausah tinggi² klo bikin program msh ada ribuan org tinggal dibawah kolong jembatan selama puluhan tahun msh ada ribuan anak ngemis tiap hari dijalan apa susahnya bangun rusun pindahin mrk kesana biar bisa hidup lbh layak malah bangun IKN yg gaada manfaatnya untuk rakyat","1801914354222440947","","RajaJuliAntoni","in","","0","0","0","https://x.com/tyoojani/status/1801914354222440947","1466707969576366082","tyoojani"
"1801914316825993548","Sat Jun 15 09:47:05 +0000 2024","0","IKN sampah~~~ IKN proyek gagal~~~ https://t.co/t3mc403pa3","1801914316825993548","https://pbs.twimg.com/tweet_video_thumb/GQGvg8sboAAPwoO.jpg","","in","she/they | 21+","0","0","0","https://x.com/monyetwtf/status/1801914316825993548","1332891499323744256","monyetwtf"
"1801784374654026097","Sat Jun 15 09:46:41 +0000 2024","1","@Itje157 Kalo kita benci Jokowi 2 periode plus Pilkada DKI gak kita coblos... Jgn di frame cuitan dibawah dgn diksi benci...jadi gak jadi IKN itu bkn urusan kt..urusan kita adlh kerja yg bener dan taat bayar pajak.. Setuju gak kon gess @StefanAntonio__ kalo gk lambaikan tangan ke kamera","1801914213482615211","","Itje157","in","Jowo Etan","0","1","1","https://x.com/kangsuh_4/status/1801914213482615211","1688574572394889216","kangsuh_4"
"1801914082666463614","Sat Jun 15 09:46:09 +0000 2024","0","Misi Tuntas! Hercules A-130/A-1340 Sukses Bawa Mesin Pompa Air dari China untuk IKN Mendarat Lancar di Lanud Dhomber https://t.co/Lao9OmsM9Z","1801914082666463614","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/JakBarNews1/status/1801914082666463614","1433216266102194177","JakBarNews1"
"1801913880043827442","Sat Jun 15 09:45:21 +0000 2024","0","Misi Tuntas! Hercules A-130/A-1340 Sukses Bawa Mesin Pompa Air dari China untuk IKN Mendarat Lancar di Lanud Dhomber https://t.co/aAPi9HpQDB","1801913880043827442","","","in","Indonesia","0","0","0","https://x.com/RagamIndones1a/status/1801913880043827442","1517308066181836800","RagamIndones1a"
"1801882958418088436","Sat Jun 15 09:44:25 +0000 2024","1","@PeelotV @prabowo 1. IKN 2. Kercep JKT - SBY 3. Maksi Gratis","1801913643095019871","","PeelotV","in",".","0","0","0","https://x.com/ChairulMuhamad4/status/1801913643095019871","1445015082014941184","ChairulMuhamad4"
"1801913362906820743","Sat Jun 15 09:43:18 +0000 2024","0","2 Menteri Jokowi Beda Pendapat soal Investor Asing di IKN Kaltim Suharso Luruskan Pernyataan Bahlil https://t.co/HQ3rByni0P lewat @tribunkaltim","1801913362906820743","","","in","Balikpapan, Indonesia","0","0","0","https://x.com/tribunkaltim/status/1801913362906820743","103551225","tribunkaltim"
"1801912946333008261","Sat Jun 15 09:41:38 +0000 2024","0","bikin ikn pake apbn investor blom ada yg masuk. bjirr lah ndobosmu bran bran ncen hancokk","1801912946333008261","","","in","Between Heaven and Hell","0","0","0","https://x.com/agstdorotheeea/status/1801912946333008261","1410266587798540292","agstdorotheeea"
"1801912522360098925","Sat Jun 15 09:39:57 +0000 2024","11","Kolaborasi antara Otorita IKN dan Motorola Solution INC tag || Ipar Adalah Maut Arafah Anies Jerman Kaesang harganya bagus banget Joko Anwar Siang Bansos Idul Adha || https://t.co/w3NdlQ0gtj","1801912522360098925","https://pbs.twimg.com/ext_tw_video_thumb/1801911782954635265/pu/img/tXA5BPp23aTwqENa.jpg","","in","Nusantara","0","1","1","https://x.com/WartaJokowi/status/1801912522360098925","1643819011577384960","WartaJokowi"
"1801912437534490871","Sat Jun 15 09:39:37 +0000 2024","11","Otorita IKN mengadakan pelatihan Soft Skill kewirausahaan untuk pelaku UMKM di wilayah IKN tag || Ipar Adalah Maut Arafah Anies Jerman Kaesang harganya bagus banget Joko Anwar Siang Bansos Idul Adha || https://t.co/DqDYZbyrkF","1801912437534490871","https://pbs.twimg.com/ext_tw_video_thumb/1801911626557485056/pu/img/uTWJRi7ED3f1m7ho.jpg","","in","bekasi","0","1","1","https://x.com/AswatiFitri/status/1801912437534490871","1635860286006767616","AswatiFitri"
"1801912369972756913","Sat Jun 15 09:39:21 +0000 2024","10","Pergantian pimpinan di Otorita IKN tidak mengurangi minat Investor tag || Ipar Adalah Maut Arafah Anies Jerman Kaesang harganya bagus banget Joko Anwar Siang Bansos Idul Adha || https://t.co/WpCfQB8KQ3","1801912369972756913","https://pbs.twimg.com/ext_tw_video_thumb/1801911520340983808/pu/img/W55naEINJxgiov14.jpg","","in","Bengkulu","0","0","1","https://x.com/KathyPrmvra/status/1801912369972756913","1756600791421652992","KathyPrmvra"
"1801912308547076319","Sat Jun 15 09:39:06 +0000 2024","3","Bambang Susantono Kembali Urus IKN hingga Rumor Soal Gaji Tak Dibayar https://t.co/sN5nS7MhvQ #TempoBisnis","1801912308547076319","","","in","Indonesia","0","0","1","https://x.com/tempodotco/status/1801912308547076319","18129942","tempodotco"
"1801912257682845968","Sat Jun 15 09:38:54 +0000 2024","0","Kenapa kalo jokowi bicara hasilnya beda ? Pernah bilang ekonomi meroket nyatanya nyungsep Esemka sudah diproduksi nyatanya tidak. Investor asing banyak masuk ke ikn nyatanya nihil. Ada yg tahu kenapa ?","1801912257682845968","","","in","Civil Dome","0","0","0","https://x.com/12Tataboga71988/status/1801912257682845968","1745595386348335104","12Tataboga71988"
"1801628817435349344","Sat Jun 15 09:38:01 +0000 2024","2","@realllma @Julius_casper @blackshark7890 Dia tu yg sumbangsih iq 78 itu kak jadi gabisa dia bedain antara IKN sm kalimantan","1801912035682533742","","realllma","in","","0","0","0","https://x.com/Bloomy_friday/status/1801912035682533742","1667151294145118209","Bloomy_friday"
"1801909019776520567","Sat Jun 15 09:37:10 +0000 2024","5","@Nebuchanedzar_I @prabowo IKN buat tempat latihan tempur","1801911822305644779","","Nebuchanedzar_I","in","Jawa Timur, Indonesia","0","2","0","https://x.com/Idhomr1/status/1801911822305644779","1531268381349117952","Idhomr1"
"1801809257358364701","Sat Jun 15 09:36:45 +0000 2024","0","@mas_veel Dollar udah hampir Rp 17000 cicilan utang makin dekat waktu bunga cicilan aja udah menguras apbn itu terus bangun ikn pakai uang apa apa lu mau Indonesia jadi negara gagal","1801911716311114105","","mas_veel","in","","0","0","0","https://x.com/FachmiBagindo/status/1801911716311114105","977575550179921920","FachmiBagindo"
"1801738550481916268","Sat Jun 15 09:36:12 +0000 2024","0","@KoalisiNetizen Teknologi ini akan membuat IKN Nusantara lebih siap menghadapi tantangan lingkungan","1801911577093804389","","KoalisiNetizen","in","","0","0","0","https://x.com/lena_roksika/status/1801911577093804389","1700058259842097152","lena_roksika"
"1801858987924815989","Sat Jun 15 09:36:10 +0000 2024","0","@esti3a @Adiprayitno_20 Artinya sampai akhir periodenya IKN belum selesai","1801911568390873209","","esti3a","in","most beautiful place on earth","0","0","0","https://x.com/staysaferek/status/1801911568390873209","932657813930721280","staysaferek"
"1801911512728326533","Sat Jun 15 09:35:57 +0000 2024","1","OIKN Nusantara menyebut saat ini ada sembilan investor yang telah masuk untuk membiayai proyek. IKN jalan terus @prabowo https://t.co/j6tb57vs64","1801911512728326533","","","in","","0","0","1","https://x.com/jari_droid/status/1801911512728326533","1486631613932834819","jari_droid"
"1801911484911415619","Sat Jun 15 09:35:50 +0000 2024","0","Hanya kendaraan listrik yang diizinkan di kawasan ini dengan pengadaan dari pemerintah dan swasta. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/hPuACwnQL2","1801911484911415619","https://pbs.twimg.com/media/GQGs8PBaQAAXKxQ.jpg","","in","Makassar, Indonesia","0","0","0","https://x.com/duljahri/status/1801911484911415619","1686993291206967296","duljahri"
"1801911410110128280","Sat Jun 15 09:35:32 +0000 2024","0","Kawasan ini akan diisi oleh kendaraan listrik dari pemerintah dan swasta menjadikannya kota modern dan ramah lingkungan. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/6m9lwI1h9y","1801911410110128280","https://pbs.twimg.com/media/GQGs31jaQAEELxI.jpg","","in","Makassar, Indonesia","0","0","0","https://x.com/duljahri/status/1801911410110128280","1686993291206967296","duljahri"
"1801911398932304127","Sat Jun 15 09:35:30 +0000 2024","0","Kendaraan listrik akan mendominasi kawasan ini didukung oleh pemerintah dan pihak swasta. #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/CA8xnbekgo","1801911398932304127","https://pbs.twimg.com/media/GQGs3JmaYAA9khW.jpg","","in","Makassar, Indonesia","0","0","0","https://x.com/duljahri/status/1801911398932304127","1686993291206967296","duljahri"
"1801858987924815989","Sat Jun 15 09:34:49 +0000 2024","4","@Adiprayitno_20 IKN bukan prioritas buat Pak Prabowo itu hanya proyek agar nama Jokowi dikenang. Duit buat IKN terlalu besar mending buat pendidikan murah/gratis sesuai janji kampanyenya","1801911227477885421","","Adiprayitno_20","in","most beautiful place on earth","0","2","0","https://x.com/staysaferek/status/1801911227477885421","932657813930721280","staysaferek"
"1801730229075120588","Sat Jun 15 09:34:38 +0000 2024","0","@showm4ker_ @thunderxstorm07 @gegerriy Mr Lilbah aja antiklimaks ga berhasil gaet investor di IKN jelang dua bulan menuju upacara 17 agustus. Dengan besarnya kemungkinan munas si yellow diadakan stlh kabinet baru dilantik mana ada power pakde di saat itu tiba.","1801911181315297286","","showm4ker_","in","Unknown Downtown","0","0","0","https://x.com/rc_yandi/status/1801911181315297286","137943405","rc_yandi"
"1801910865312281050","Sat Jun 15 09:33:22 +0000 2024","0","Ikn berbasis listrik #ikn https://t.co/MkiRSg282c","1801910865312281050","https://pbs.twimg.com/media/GQGsYgIbwAABpd-.jpg","","in","Lampung, Indonesia","0","0","0","https://x.com/infomeong/status/1801910865312281050","1539537382944321536","infomeong"
